timestamp,pipe_roll.position,pipe_roll.velocity,drive_shaft.position,drive_shaft.velocity,shell_yaw.position,shell_yaw.velocity,pitch_joint.position,pitch_joint.velocity,roll_joint.position,roll_joint.velocity
8148084570208,0.0421396729702567,-0.0071247849812469,263.880931551386,0,-2.79081879598192,-0.00131533889770314,-0.0535314462651922,0.00395199550698575,-0.0683106437210749,0.000376375883280562
8148095653152,0.0420530098387102,-0.00616786441811746,263.880931551386,0,-2.79083547091486,-0.0014259324452319,-0.0534807875453212,0.00386916670545745,-0.068308209425391,0.000483786985955555
8148103369792,0.0419750958338296,-0.00654461052954048,263.880931551386,0,-2.79083636850196,-0.000826626829910339,-0.0534188309571108,0.004173407119049,-0.0683076476648486,0.000521899659215662
8148113599232,0.0418926498878646,-0.00738090028735154,263.880931551386,0,-2.79085456253041,-0.00122258809914079,-0.0533615078877844,0.00431586871691486,-0.0683078349183627,0.000481610895312645
8148125410912,0.041818775037362,-0.00688814962024484,263.880931551386,0,-2.79087443972145,-0.00101266115104049,-0.0533010049844279,0.00410179751745183,-0.0683085839324193,0.000414313006371157
8148133868448,0.0417207620747938,-0.00747031957595021,263.880931551386,0,-2.79087952563268,-0.0004350130025072,-0.053258822321925,0.00345449209176985,-0.0683089584394476,0.000419180866279919
8148146936288,0.0417207620747938,-0.00772830078420659,263.880931551386,0,-2.79087952563268,-0.000179035575562998,-0.053258822321925,0.00316764692878644,-0.06830952019999,0.000351305130411644
8148154646112,0.0416365052141605,-0.0070562812225435,263.880931551386,0,-2.79088555027236,0.000159586606209245,-0.0532138280975055,0.00330912627877638,-0.0683106437210749,0.000301039265208025
8148163809888,0.0415428519307446,-0.00679841947963984,263.880931551386,0,-2.79089676575512,-0.000467619568946967,-0.0531869856964836,0.00307687824759352,-0.0683061496367354,0.00049189522083894
8148175087680,0.0414486342802431,-0.00693041850273728,263.880931551386,0,-2.79090215675279,-0.000606764060464646,-0.0531593162223106,0.00276951446380456,-0.0683050261156505,0.000569517654124856
8148183326208,0.0413562127902345,-0.00713188028099662,263.880931551386,0,-2.79091155756938,9.55209956799279E-05,-0.0531330249189449,0.00273764714591275,-0.0683067113972778,0.000459440371821351
8148196395040,0.0413562127902345,-0.00722115550460354,263.880931551386,0,-2.79091155756938,0.000406729682334087,-0.0531330249189449,0.00272352554947334,-0.0683052133691646,0.000492388944261646
8148204727968,0.0412808462017094,-0.00649052372297117,263.880931551386,0,-2.79091987086897,-4.49015858621217E-05,-0.0530922522963577,0.00301635820268429,-0.0683044643551081,0.000473630677190242
8148215298560,0.0412132640120503,-0.00561301429258166,263.880931551386,0,-2.79093159912135,0.000241269246051643,-0.0530538762015565,0.00327831453807692,-0.0683042771015939,0.000438590121896179
8148225373184,0.0411353512597119,-0.00555156747019379,263.880931551386,0,-2.790941700283,9.16658749590665E-05,-0.0530290988788939,0.00265157150158019,-0.0683065241437637,0.000373168423962721
8148235683456,0.0410543504776387,-0.00592738573046529,263.880931551386,0,-2.79094898825634,0.0002023437660989,-0.0530024612294764,0.00271762708912076,-0.0683046516086222,0.000409280565321216
